2MASS,more,RAJ2000,DEJ2000,YSO,Teff,log(g),SimbadName,coords
2M03331284+3121241,*,53.30351257,31.35670471,2,4050.0,4.01,2MASS J03331284+3121241,03h33m12.843s +31d21m24.137s
2M03331384+3034257,*,53.30770874,30.57381058,0,5540.0,5.37,2MASS J03331384+3034257,03h33m13.8501s +30d34m25.7181s
2M03332265+3217345,*,53.34441757,32.29292679,0,4150.0,2.77,2MASS J03332265+3217345,03h33m22.6602s +32d17m34.5364s
2M03332325+3207242,*,53.34688568,32.1233902,0,5150.0,4.08,2MASS J03332325+3207242,03h33m23.2526s +32d07m24.2047s
2M03332416+3117470,*,53.35066986,31.29640198,0,4760.0,3.67,2MASS J03332416+3117470,03h33m24.1608s +31d17m47.0471s
2M03332479+4857129,*,53.35330582,48.95358658,0,4290.0,2.66,2MASS J03332479+4857129,03h33m24.7934s +48d57m12.9117s
2M03332553+4823518,*,53.35638809,48.39772415,3,3930.0,5.38,2MASS J03332553+4823518,03h33m25.5331s +48d23m51.8069s
2M03332557+4820124,*,53.35654831,48.33678436,3,3010.0,5.14,2MASS J03332557+4820124,03h33m25.5716s +48d20m12.4237s
2M03332678+3126541,*,53.36159515,31.44838715,0,4240.0,2.62,2MASS J03332678+3126541,03h33m26.7828s +31d26m54.1937s
2M03332961+3129142,*,53.37340546,31.48730087,0,4950.0,5.05,2MASS J03332961+3129142,03h33m29.6173s +31d29m14.2831s
2M03333038+3206267,*,53.37660217,32.10742569,0,7000.0,4.14,2MASS J03333038+3206267,03h33m30.3845s +32d06m26.7325s
2M03333041+3110504,*,53.37673569,31.18066978,2,4340.0,4.36,2MASS J03333041+3110504,03h33m30.4166s +31d10m50.4112s
2M03333068+3122489,*,53.37787247,31.38027573,0,4980.0,3.76,2MASS J03333068+3122489,03h33m30.6894s +31d22m48.9926s
2M03333101+3000151,*,53.3792305,30.00421715,3,4690.0,4.93,2MASS J03333101+3000151,03h33m31.0153s +30d00m15.1817s
2M03333534+4902133,*,53.39727402,49.03704453,3,3320.0,5.42,2MASS J03333534+4902133,03h33m35.3458s +49d02m13.3603s
2M03333749+3212367,*,53.40623474,32.21020126,0,4360.0,3.08,2MASS J03333749+3212367,03h33m37.4963s +32d12m36.7245s
2M03334078+3125007,*,53.41995621,31.41686821,0,3820.0,2.05,2MASS J03334078+3125007,03h33m40.7895s +31d25m00.7256s
2M03334129+3113410,*,53.42207336,31.22806549,2,4370.0,4.52,2MASS J03334129+3113410,03h33m41.2976s +31d13m41.0358s
2M03334152+3215224,*,53.42303085,32.25624084,0,3480.0,1.85,2MASS J03334152+3215224,03h33m41.5274s +32d15m22.467s
2M03334450+3007429,*,53.43542862,30.12859154,0,4600.0,3.5,2MASS J03334450+3007429,03h33m44.5029s +30d07m42.9295s
2M03334640+3001031,*,53.44333649,30.01753235,0,4620.0,3.73,2MASS J03334640+3001031,03h33m46.4008s +30d01m03.1165s
2M03334681+3005412,*,53.44506073,30.09479904,0,4200.0,2.81,2MASS J03334681+3005412,03h33m46.8146s +30d05m41.2765s
2M03334692+3053500,*,53.44553757,30.89724731,3,2760.0,4.2,2MASS J03334692+3053500,03h33m46.929s +30d53m50.0903s
2M03334879+4812588,*,53.45330048,48.21635818,3,3110.0,5.19,2MASS J03334879+4812588,03h33m48.7921s +48d12m58.8894s
2M03335002+4937599,*,53.45843506,49.63331604,3,4130.0,5.01,2MASS J03335002+4937599,03h33m50.0244s +49d37m59.9377s
2M03335024+3126170,*,53.45934296,31.43805695,0,5470.0,3.95,2MASS J03335024+3126170,03h33m50.2423s +31d26m17.005s
2M03335040+4855393,*,53.46000671,48.92759705,3,4220.0,5.61,2MASS J03335040+4855393,03h33m50.4016s +48d55m39.3494s
2M03335048+3038206,*,53.4603653,30.63905907,0,4290.0,2.86,2MASS J03335048+3038206,03h33m50.4877s +30d38m20.6127s
2M03335108+3112278,*,53.46285629,31.20773315,3,3180.0,3.12,2MASS J03335108+3112278,03h33m51.0855s +31d12m27.8393s
2M03335145+3226473,*,53.46438599,32.44649887,0,5300.0,3.79,2MASS J03335145+3226473,03h33m51.4526s +32d26m47.3959s
2M03335288+4810328,*,53.47036743,48.17578125,0,5130.0,3.88,2MASS J03335288+4810328,03h33m52.8882s +48d10m32.8125s
2M03335295+3053117,*,53.47065735,30.88660049,0,4380.0,3.18,2MASS J03335295+3053117,03h33m52.9578s +30d53m11.7618s
2M03335317+3121476,*,53.47156525,31.36323166,0,5380.0,3.81,2MASS J03335317+3121476,03h33m53.1757s +31d21m47.634s
2M03335403+3028327,*,53.47513199,30.4757576,0,5350.0,4.17,2MASS J03335403+3028327,03h33m54.0317s +30d28m32.7274s
2M03335422+3005475,*,53.47592545,30.09653854,0,4550.0,5.06,2MASS J03335422+3005475,03h33m54.2221s +30d05m47.5387s
2M03335505+3141450,*,53.47937393,31.69583702,0,4310.0,5.0,2MASS J03335505+3141450,03h33m55.0497s +31d41m45.0133s
2M03335547+3110029,*,53.4811554,31.16749763,0,6070.0,5.34,2MASS J03335547+3110029,03h33m55.4773s +31d10m02.9915s
2M03335621+3215523,*,53.48421097,32.26453018,0,6110.0,2.38,2MASS J03335621+3215523,03h33m56.2106s +32d15m52.3086s
2M03335864+3207079,*,53.49435806,32.11886215,0,5030.0,5.18,2MASS J03335864+3207079,03h33m58.6459s +32d07m07.9037s
2M03335902+3213522,*,53.49592972,32.23118973,0,5440.0,3.89,2MASS J03335902+3213522,03h33m59.0231s +32d13m52.283s
2M03340166+3114396,*,53.50693893,31.24435425,2,3700.0,3.81,2MASS J03340166+3114396,03h34m01.6653s +31d14m39.6753s
2M03340315+3230456,*,53.51314545,32.51267624,0,5030.0,4.26,2MASS J03340315+3230456,03h34m03.1549s +32d30m45.6345s
2M03340475+4836074,*,53.51980591,48.60207367,0,5330.0,4.0,2MASS J03340475+4836074,03h34m04.7534s +48d36m07.4652s
2M03340636+3149482,*,53.52652359,31.83006859,0,5040.0,3.94,2MASS J03340636+3149482,03h34m06.3657s +31d49m48.2469s
2M03340689+3049262,*,53.52870941,30.82396698,0,5300.0,3.74,2MASS J03340689+3049262,03h34m06.8903s +30d49m26.2811s
2M03340847+3153391,*,53.53529358,31.89420509,0,5300.0,3.66,2MASS J03340847+3153391,03h34m08.4705s +31d53m39.1383s
2M03340884+3022151,*,53.53687286,30.37088776,0,5100.0,4.08,2MASS J03340884+3022151,03h34m08.8495s +30d22m15.1959s
2M03341015+3144197,*,53.54231262,31.73882294,0,4850.0,3.71,2MASS J03341015+3144197,03h34m10.155s +31d44m19.7626s
2M03341198+3123457,*,53.54992676,31.39602852,0,4520.0,5.03,2MASS J03341198+3123457,03h34m11.9824s +31d23m45.7027s
2M03341295+4837029,*,53.55399704,48.61748123,0,13900.0,4.54,2MASS J03341295+4837029,03h34m12.9593s +48d37m02.9324s
2M03341505+3106357,*,53.56272507,31.10992813,0,4330.0,4.82,2MASS J03341505+3106357,03h34m15.054s +31d06m35.7413s
2M03341603+3108374,*,53.56681061,31.14373207,0,4320.0,4.98,2MASS J03341603+3108374,03h34m16.0345s +31d08m37.4355s
2M03341607+3158292,*,53.56698227,31.97478104,0,5810.0,4.32,2MASS J03341607+3158292,03h34m16.0757s +31d58m29.2117s
2M03341629+3101252,*,53.56789017,31.02367973,0,4610.0,4.92,2MASS J03341629+3101252,03h34m16.2936s +31d01m25.247s
2M03341652+3050116,*,53.56886673,30.83657837,0,5390.0,4.05,2MASS J03341652+3050116,03h34m16.528s +30d50m11.6821s
2M03341934+3011283,*,53.58059311,30.19119644,0,4210.0,5.14,2MASS J03341934+3011283,03h34m19.3423s +30d11m28.3072s
2M03342158+4839359,*,53.58994293,48.6599884,0,7520.0,4.61,2MASS J03342158+4839359,03h34m21.5863s +48d39m35.9582s
2M03342165+3014294,*,53.59024429,30.24151993,0,5270.0,4.05,2MASS J03342165+3014294,03h34m21.6586s +30d14m29.4717s
2M03342553+3023287,*,53.60640335,30.39131546,0,4490.0,3.44,2MASS J03342553+3023287,03h34m25.5368s +30d23m28.7357s
2M03342755+3134242,*,53.61479568,31.57339287,0,5420.0,4.16,2MASS J03342755+3134242,03h34m27.551s +31d34m24.2143s
2M03342844+3057381,*,53.61850357,30.96059227,0,5430.0,4.03,2MASS J03342844+3057381,03h34m28.4409s +30d57m38.1322s
2M03342881+3143468,*,53.62004852,31.72966766,0,5070.0,3.96,2MASS J03342881+3143468,03h34m28.8116s +31d43m46.8036s
2M03342934+4921434,*,53.62228775,49.36207199,3,4730.0,4.94,2MASS J03342934+4921434,03h34m29.3491s +49d21m43.4592s
2M03343079+3113243,*,53.62830353,31.22341919,2,3160.0,3.53,2MASS J03343079+3113243,03h34m30.7928s +31d13m24.3091s
2M03343134+3051170,*,53.63061142,30.85474014,0,5300.0,4.42,2MASS J03343134+3051170,03h34m31.3467s +30d51m17.0645s
2M03343298+3151200,*,53.63743973,31.85557556,0,4870.0,3.73,2MASS J03343298+3151200,03h34m32.9855s +31d51m20.072s
2M03343509+3124136,*,53.64620972,31.40378571,3,4500.0,5.05,2MASS J03343509+3124136,03h34m35.0903s +31d24m13.6286s
2M03343563+3025233,*,53.64849472,30.42316437,0,5360.0,3.88,2MASS J03343563+3025233,03h34m35.6387s +30d25m23.3917s
2M03343599+3156504,*,53.64996338,31.94734955,0,5130.0,3.97,2MASS J03343599+3156504,03h34m35.9912s +31d56m50.4584s
2M03344059+3146453,*,53.66914368,31.77927017,0,6160.0,3.66,2MASS J03344059+3146453,03h34m40.5945s +31d46m45.3726s
2M03344080+3107531,*,53.66999817,31.13142395,0,4810.0,4.78,2MASS J03344080+3107531,03h34m40.7996s +31d07m53.1262s
2M03344103+3218062,*,53.6709938,32.30173492,0,5380.0,4.06,2MASS J03344103+3218062,03h34m41.0385s +32d18m06.2457s
2M03344237+4823278,*,53.67657089,48.39108276,0,4300.0,3.03,2MASS J03344237+4823278,03h34m42.377s +48d23m27.8979s
2M03344513+3137262,*,53.68804932,31.62395668,0,5300.0,3.86,2MASS J03344513+3137262,03h34m45.1318s +31d37m26.244s
2M03344583+3205362,*,53.69099045,32.09340668,0,5380.0,4.21,2MASS J03344583+3205362,03h34m45.8377s +32d05m36.264s
2M03344666+3140450,*,53.6944313,31.67918777,0,6010.0,4.28,2MASS J03344666+3140450,03h34m46.6635s +31d40m45.076s
2M03344987+3115498,*,53.70781326,31.2638588,2,4050.0,4.26,2MASS J03344987+3115498,03h34m49.8752s +31d15m49.8917s
2M03345015+3042162,*,53.7089653,30.70450974,0,5560.0,4.05,2MASS J03345015+3042162,03h34m50.1517s +30d42m16.2351s
2M03345066+3137067,*,53.71112442,31.61855507,0,5450.0,4.29,2MASS J03345066+3137067,03h34m50.6699s +31d37m06.7983s
2M03345270+3135242,*,53.71958923,31.5900631,0,5340.0,3.91,2MASS J03345270+3135242,03h34m52.7014s +31d35m24.2272s
2M03345367+4832294,*,53.72364426,48.54150391,3,3040.0,5.11,2MASS J03345367+4832294,03h34m53.6746s +48d32m29.4141s
2M03345401+3134488,*,53.7250824,31.58023071,0,5300.0,3.96,2MASS J03345401+3134488,03h34m54.0198s +31d34m48.8306s
2M03350198+3205256,*,53.75826645,32.0904541,0,5880.0,4.28,2MASS J03350198+3205256,03h35m01.9839s +32d05m25.6348s
2M03350670+3104579,*,53.77794266,31.08275795,0,5730.0,4.65,2MASS J03350670+3104579,03h35m06.7062s +31d04m57.9286s
2M03350724+3218352,*,53.78019714,32.30978775,0,5430.0,3.99,2MASS J03350724+3218352,03h35m07.2473s +32d18m35.2359s
2M03350791+3155315,*,53.78298569,31.92542648,0,5810.0,4.66,2MASS J03350791+3155315,03h35m07.9166s +31d55m31.5353s
2M03350830+4838430,*,53.78460693,48.64529419,0,6070.0,5.03,2MASS J03350830+4838430,03h35m08.3057s +48d38m43.0591s
2M03351050+3158350,*,53.79375076,31.97638893,0,5570.0,4.07,2MASS J03351050+3158350,03h35m10.5002s +31d58m35.0001s
2M03351157+3120261,*,53.79821777,31.34060669,0,2310.0,1.79,2MASS J03351157+3120261,03h35m11.5723s +31d20m26.1841s
2M03351844+3012291,*,53.82686615,30.20809555,0,5150.0,3.92,2MASS J03351844+3012291,03h35m18.4479s +30d12m29.144s
2M03351864+3045413,*,53.82769775,30.76147461,0,5320.0,3.94,2MASS J03351864+3045413,03h35m18.6475s +30d45m41.3086s
2M03352001+4854390,*,53.83339691,48.91083527,3,3820.0,5.28,2MASS J03352001+4854390,03h35m20.0153s +48d54m39.007s
2M03352167+3119410,*,53.84032822,31.32808304,0,4660.0,3.65,2MASS J03352167+3119410,03h35m21.6788s +31d19m41.0989s
2M03352168+3142193,*,53.8403511,31.70538712,0,6050.0,5.05,2MASS J03352168+3142193,03h35m21.6843s +31d42m19.3936s
2M03352485+3133398,*,53.85356903,31.56106949,0,5160.0,3.98,2MASS J03352485+3133398,03h35m24.8566s +31d33m39.8502s
2M03352538+3109244,*,53.85575485,31.15680313,0,4860.0,3.62,2MASS J03352538+3109244,03h35m25.3812s +31d09m24.4913s
2M03352741+3015372,*,53.86420822,30.26034737,0,5300.0,3.94,2MASS J03352741+3015372,03h35m27.41s +30d15m37.2505s
2M03353072+3127574,*,53.87802887,31.4659462,0,5190.0,4.0,2MASS J03353072+3127574,03h35m30.7269s +31d27m57.4063s
2M03353255+3139189,*,53.88564301,31.65527725,0,7060.0,3.97,2MASS J03353255+3139189,03h35m32.5543s +31d39m18.9981s
2M03353333+3205105,*,53.88889694,32.08627701,0,5470.0,3.97,2MASS J03353333+3205105,03h35m33.3353s +32d05m10.5972s
2M03353415+3054489,*,53.89231491,30.91358566,0,4510.0,3.45,2MASS J03353415+3054489,03h35m34.1556s +30d54m48.9084s
2M03353442+3056341,*,53.89344788,30.94283295,0,5240.0,3.88,2MASS J03353442+3056341,03h35m34.4275s +30d56m34.1986s
2M03353783+3140491,*,53.90766144,31.68032455,0,6240.0,4.31,2MASS J03353783+3140491,03h35m37.8387s +31d40m49.1684s
2M03353954+3208150,*,53.91476822,32.13752365,0,5330.0,3.98,2MASS J03353954+3208150,03h35m39.5444s +32d08m15.0851s
2M03354573+3154392,*,53.94055939,31.91090012,0,5460.0,4.61,2MASS J03354573+3154392,03h35m45.7343s +31d54m39.2404s
2M03354613+3202419,*,53.94221497,32.04498291,0,5400.0,4.35,2MASS J03354613+3202419,03h35m46.1316s +32d02m41.9385s
2M03354737+3018485,*,53.9473877,30.31347847,0,5910.0,4.28,2MASS J03354737+3018485,03h35m47.373s +30d18m48.5225s
2M03354932+3047179,*,53.95552826,30.78833008,0,4760.0,4.19,2MASS J03354932+3047179,03h35m49.3268s +30d47m17.9883s
2M03354941+3020142,*,53.95589447,30.33729744,0,5220.0,4.46,2MASS J03354941+3020142,03h35m49.4147s +30d20m14.2708s
2M03354967+2504484,*,53.95696259,25.08011246,3,3820.0,5.4,2MASS J03354967+2504484,03h35m49.671s +25d04m48.4049s
2M03355015+3206365,*,53.95897675,32.11014557,0,5360.0,4.09,2MASS J03355015+3206365,03h35m50.1544s +32d06m36.5241s
2M03355037+3120445,*,53.95989227,31.34569931,0,4230.0,2.83,2MASS J03355037+3120445,03h35m50.3741s +31d20m44.5175s
2M03355085+3208530,*,53.96191788,32.14807129,0,5510.0,3.98,2MASS J03355085+3208530,03h35m50.8603s +32d08m53.0566s
2M03355214+3115013,*,53.96727753,31.25038338,0,4960.0,5.1,2MASS J03355214+3115013,03h35m52.1466s +31d15m01.3802s
2M03355433+3033126,*,53.97637558,30.55350304,3,4840.0,5.03,2MASS J03355433+3033126,03h35m54.3301s +30d33m12.6109s
2M03355473+3133477,*,53.97808075,31.56326485,0,5510.0,4.0,2MASS J03355473+3133477,03h35m54.7394s +31d33m47.7535s
2M03355604+2521597,*,53.98353195,25.36660767,3,3890.0,5.38,2MASS J03355604+2521597,03h35m56.0477s +25d21m59.7876s
2M03355790+3206264,*,53.99128723,32.10735703,0,5070.0,3.82,2MASS J03355790+3206264,03h35m57.9089s +32d06m26.4853s
2M03355851+3107296,*,53.99383163,31.12490082,0,5640.0,3.99,2MASS J03355851+3107296,03h35m58.5196s +31d07m29.643s
2M03360089+3140027,*,54.00372696,31.66744232,0,5360.0,4.03,2MASS J03360089+3140027,03h36m00.8945s +31d40m02.7924s
2M03360098+2415578,*,54.00411224,24.26608276,0,5500.0,4.71,2MASS J03360098+2415578,03h36m00.9869s +24d15m57.8979s
2M03360162+3149165,*,54.00676727,31.8212719,0,6680.0,4.89,2MASS J03360162+3149165,03h36m01.6241s +31d49m16.5788s
2M03360542+3104484,*,54.02261734,31.08012772,0,5750.0,4.75,2MASS J03360542+3104484,03h36m05.4282s +31d04m48.4598s
2M03360805+3201503,*,54.03355026,32.03063965,0,4540.0,3.5,2MASS J03360805+3201503,03h36m08.0521s +32d01m50.3027s
2M03360993+3147161,*,54.04141617,31.78782082,0,5510.0,5.48,2MASS J03360993+3147161,03h36m09.9399s +31d47m16.155s
2M03361133+3137150,*,54.04722214,31.62084389,0,6560.0,4.03,2MASS J03361133+3137150,03h36m11.3333s +31d37m15.038s
2M03361346+3035308,*,54.05608749,30.59191513,0,6510.0,4.11,2MASS J03361346+3035308,03h36m13.461s +30d35m30.8945s
2M03361489+3146062,*,54.06206512,31.76838875,0,4810.0,4.03,2MASS J03361489+3146062,03h36m14.8956s +31d46m06.1995s
2M03361570+3129224,*,54.06544876,31.48957062,3,4280.0,5.15,2MASS J03361570+3129224,03h36m15.7077s +31d29m22.4542s
2M03361630+2508491,*,54.06792068,25.14699173,3,3270.0,5.46,2MASS J03361630+2508491,03h36m16.301s +25d08m49.1702s
2M03361924+2410527,*,54.08019638,24.18132782,3,3260.0,5.31,2MASS J03361924+2410527,03h36m19.2471s +24d10m52.7802s
2M03361966+2523563,*,54.08195114,25.39899254,0,6830.0,4.31,2MASS J03361966+2523563,03h36m19.6683s +25d23m56.3731s
2M03362013+3144143,*,54.08390045,31.73732376,0,5960.0,4.33,2MASS J03362013+3144143,03h36m20.1361s +31d44m14.3655s
2M03362402+3037528,*,54.1001091,30.63134384,0,5490.0,4.02,2MASS J03362402+3037528,03h36m24.0262s +30d37m52.8378s
2M03362735+2441175,*,54.11397934,24.68821526,3,3170.0,5.24,2MASS J03362735+2441175,03h36m27.355s +24d41m17.5749s
2M03363030+2400440,*,54.12626266,24.0122261,3,5210.0,5.23,2MASS J03363030+2400440,03h36m30.303s +24d00m44.014s
2M03363155+3044309,*,54.13147354,30.74192429,0,4480.0,3.39,2MASS J03363155+3044309,03h36m31.5536s +30d44m30.9274s
2M03363210+3046409,*,54.13376999,30.77802849,0,4600.0,3.56,2MASS J03363210+3046409,03h36m32.1048s +30d46m40.9026s
2M03363352+3124000,*,54.13970566,31.40000534,0,5220.0,4.38,2MASS J03363352+3124000,03h36m33.5294s +31d24m00.0192s
2M03363561+3104286,*,54.14840698,31.07461929,0,6600.0,4.24,2MASS J03363561+3104286,03h36m35.6177s +31d04m28.6294s
2M03364014+3045073,*,54.1672821,30.75203133,0,5400.0,4.36,2MASS J03364014+3045073,03h36m40.1477s +30d45m07.3128s
2M03364328+3134275,*,54.18035126,31.57433319,0,5460.0,3.96,2MASS J03364328+3134275,03h36m43.2843s +31d34m27.5995s
2M03364404+3049249,*,54.18352127,30.82360649,0,5160.0,3.93,2MASS J03364404+3049249,03h36m44.0451s +30d49m24.9834s
2M03364851+3158193,*,54.20213699,31.97205353,0,3910.0,1.97,2MASS J03364851+3158193,03h36m48.5129s +31d58m19.3927s
2M03364859+3102397,*,54.20246124,31.04436874,0,5410.0,3.74,2MASS J03364859+3102397,03h36m48.5907s +31d02m39.7275s
2M03365080+3119184,*,54.21169662,31.32177925,0,4840.0,3.64,2MASS J03365080+3119184,03h36m50.8072s +31d19m18.4053s
2M03365095+3043092,*,54.21232986,30.71924782,0,5840.0,4.34,2MASS J03365095+3043092,03h36m50.9592s +30d43m09.2922s
2M03365304+3125174,*,54.221035,31.42152214,0,4180.0,4.93,2MASS J03365304+3125174,03h36m53.0484s +31d25m17.4797s
2M03365803+3059473,*,54.24179459,30.99649811,0,5120.0,3.92,2MASS J03365803+3059473,03h36m58.0307s +30d59m47.3932s
2M03365824+3117344,*,54.24268341,31.29290962,0,5410.0,4.1,2MASS J03365824+3117344,03h36m58.244s +31d17m34.4746s
2M03365984+3125582,*,54.24934387,31.43285751,0,4300.0,3.02,2MASS J03365984+3125582,03h36m59.8425s +31d25m58.287s
2M03370049+3118461,*,54.25206375,31.31282234,0,5240.0,4.08,2MASS J03370049+3118461,03h37m00.4953s +31d18m46.1604s
2M03370176+3219344,*,54.25736237,32.32623291,0,5120.0,3.91,2MASS J03370176+3219344,03h37m01.767s +32d19m34.4385s
2M03370205+3223047,*,54.258564,32.38463974,0,6540.0,5.49,2MASS J03370205+3223047,03h37m02.0554s +32d23m04.7031s
2M03370208+3209564,*,54.25870895,32.1656723,0,5200.0,4.11,2MASS J03370208+3209564,03h37m02.0901s +32d09m56.4203s
2M03370346+2444356,*,54.26443863,24.74323273,3,3940.0,5.5,2MASS J03370346+2444356,03h37m03.4653s +24d44m35.6378s
2M03371364+3135463,*,54.30686569,31.59621811,0,6400.0,4.32,2MASS J03371364+3135463,03h37m13.6478s +31d35m46.3852s
2M03371572+3152244,*,54.3155365,31.87346077,0,4410.0,3.04,2MASS J03371572+3152244,03h37m15.7288s +31d52m24.4588s
2M03371860+3110582,*,54.32751465,31.18283463,0,5520.0,4.26,2MASS J03371860+3110582,03h37m18.6035s +31d10m58.2047s
2M03372343+3206290,*,54.34763718,32.10806656,0,4290.0,2.8,2MASS J03372343+3206290,03h37m23.4329s +32d06m29.0396s
2M03372413+2543204,*,54.35057449,25.72235298,3,4070.0,5.32,2MASS J03372413+2543204,03h37m24.1379s +25d43m20.4707s
2M03372794+3240512,*,54.36645126,32.68090057,0,4440.0,3.27,2MASS J03372794+3240512,03h37m27.9483s +32d40m51.2421s
2M03373489+3137051,*,54.39539719,31.61808586,0,6100.0,4.17,2MASS J03373489+3137051,03h37m34.8953s +31d37m05.1091s
2M03373490+2414117,*,54.39544296,24.23659897,0,6140.0,5.09,2MASS J03373490+2414117,03h37m34.9063s +24d14m11.7563s
2M03374592+3155219,*,54.44137192,31.92276573,0,7380.0,4.21,2MASS J03374592+3155219,03h37m45.9293s +31d55m21.9566s
2M03375086+3131290,*,54.46195221,31.5247345,0,6630.0,5.03,2MASS J03375086+3131290,03h37m50.8685s +31d31m29.0442s
2M03375098+2509256,*,54.46242142,25.15712929,3,3100.0,5.2,2MASS J03375098+2509256,03h37m50.9811s +25d09m25.6654s
2M03375477+2526316,*,54.47823715,25.44211197,3,3940.0,5.28,2MASS J03375477+2526316,03h37m54.7769s +25d26m31.6031s
2M03375659+2501023,*,54.48581314,25.01730919,3,4430.0,5.11,2MASS J03375659+2501023,03h37m56.5952s +25d01m02.3131s
2M03375704+3142459,*,54.48768616,31.71276665,0,5420.0,3.9,2MASS J03375704+3142459,03h37m57.0447s +31d42m45.9599s
2M03375910+3218407,*,54.49626541,32.3113327,0,4300.0,2.93,2MASS J03375910+3218407,03h37m59.1037s +32d18m40.7977s
2M03380238+2544146,*,54.50994492,25.73741341,3,3110.0,5.22,2MASS J03380238+2544146,03h38m02.3868s +25d44m14.6883s
2M03381581+3211030,*,54.56587601,32.1841774,0,5840.0,4.5,2MASS J03381581+3211030,03h38m15.8102s +32d11m03.0386s
2M03381745+3142064,*,54.57271576,31.70180321,0,5480.0,4.04,2MASS J03381745+3142064,03h38m17.4518s +31d42m06.4916s
2M03382432+3111579,*,54.60134125,31.19942474,0,6740.0,5.03,2MASS J03382432+3111579,03h38m24.3219s +31d11m57.9291s
2M03383590+2436058,*,54.64958572,24.60163116,0,6440.0,4.62,2MASS J03383590+2436058,03h38m35.9006s +24d36m05.8722s
2M03384154+3252233,*,54.67308426,32.8731575,0,6510.0,4.26,2MASS J03384154+3252233,03h38m41.5402s +32d52m23.367s
2M03384329+2522273,*,54.68040466,25.37427139,3,3130.0,5.12,2MASS J03384329+2522273,03h38m43.2971s +25d22m27.377s
2M03384374+3210518,*,54.68226624,32.18106842,0,5320.0,4.12,2MASS J03384374+3210518,03h38m43.7439s +32d10m51.8463s
2M03384417+3234245,*,54.68408203,32.57349396,0,4210.0,5.08,2MASS J03384417+3234245,03h38m44.1797s +32d34m24.5783s
2M03384867+2511196,*,54.70282364,25.18878746,3,4180.0,4.91,2MASS J03384867+2511196,03h38m48.6777s +25d11m19.6349s
2M03384901+3130173,*,54.70422363,31.50481224,0,3940.0,2.63,2MASS J03384901+3130173,03h38m49.0137s +31d30m17.3241s
2M03384938+3219192,*,54.7057724,32.32201767,0,5420.0,3.95,2MASS J03384938+3219192,03h38m49.3854s +32d19m19.2636s
2M03385289+2514112,*,54.72039032,25.23645592,3,4370.0,5.09,2MASS J03385289+2514112,03h38m52.8937s +25d14m11.2413s
2M03385339+3123563,*,54.7224617,31.39898491,0,6990.0,4.44,2MASS J03385339+3123563,03h38m53.3908s +31d23m56.3457s
2M03385388+2425078,*,54.72451782,24.41884995,3,3910.0,5.07,2MASS J03385388+2425078,03h38m53.8843s +24d25m07.8598s
2M03385479+3214536,*,54.72830582,32.24822998,0,5760.0,5.06,2MASS J03385479+3214536,03h38m54.7934s +32d14m53.6279s
2M03385686+2434112,*,54.73694229,24.56979942,3,5990.0,5.2,2MASS J03385686+2434112,03h38m56.8661s +24d34m11.2779s
2M03385712+3234326,*,54.73800659,32.57574844,3,4730.0,4.32,2MASS J03385712+3234326,03h38m57.1216s +32d34m32.6944s
2M03390262+3230001,*,54.76094055,32.50005341,0,4730.0,3.86,2MASS J03390262+3230001,03h39m02.6257s +32d30m00.1923s
2M03390295+3213314,*,54.76231766,32.22541046,0,6270.0,4.98,2MASS J03390295+3213314,03h39m02.9562s +32d13m31.4777s
2M03390353+3205374,*,54.76470947,32.09374237,0,5250.0,3.99,2MASS J03390353+3205374,03h39m03.5303s +32d05m37.4725s
